checked_at,AA1011,AA2448,AA3551,AA4162,DL1544,DL1567,DL2028,DL724,UA1593,UA215,UA2232,UA2773,UA2805,UA307,UA576
2026-08-25 07:17:35,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,143.00,59.00,93.00,59.00,59.00,59.00
2026-08-25 07:27:48,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,143.00,59.00,93.00,59.00,59.00,59.00
2026-08-25 07:37:52,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,143.00,59.00,93.00,59.00,59.00,59.00
2026-08-25 07:47:32,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,143.00,59.00,93.00,59.00,59.00,59.00
2026-08-25 07:57:47,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,143.00,59.00,93.00,59.00,59.00,59.00
2026-08-25 08:07:52,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,143.00,59.00,93.00,59.00,59.00,59.00
2026-08-25 08:17:40,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,143.00,59.00,93.00,59.00,59.00,59.00
2026-08-25 08:27:44,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,143.00,59.00,93.00,59.00,59.00,59.00
2026-08-25 08:37:50,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,143.00,59.00,93.00,59.00,59.00,59.00
2026-08-25 08:47:41,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,143.00,59.00,93.00,59.00,59.00,59.00
2026-08-25 08:57:36,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,143.00,59.00,93.00,59.00,59.00,59.00
2026-08-25 09:07:12,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,143.00,59.00,93.00,59.00,59.00,59.00
2026-08-25 09:17:46,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,143.00,59.00,93.00,59.00,59.00,59.00
2026-08-25 09:27:45,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,143.00,59.00,93.00,59.00,59.00,59.00
2026-08-25 09:37:47,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,130.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 09:47:10,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,130.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 09:57:50,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,130.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 10:07:11,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,130.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 10:17:41,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 10:27:38,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 10:37:09,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 10:46:24,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 10:57:10,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 11:07:57,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 11:17:50,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 11:28:06,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 11:37:58,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 11:48:01,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 11:57:45,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 12:07:57,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 12:17:58,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 12:27:38,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 12:37:56,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 12:47:39,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 12:58:02,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 13:08:07,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 13:18:09,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 13:27:49,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 13:38:06,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,105.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 13:46:41,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,105.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 13:58:12,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,105.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 14:08:24,59.00,149.00,59.00,59.00,339.00,339.00,59.00,59.00,59.00,105.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 14:18:21,59.00,149.00,59.00,59.00,339.00,339.00,59.00,59.00,59.00,105.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 14:28:13,59.00,149.00,59.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 14:38:07,59.00,149.00,59.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 14:46:54,59.00,149.00,59.00,59.00,339.00,339.00,59.00,59.00,59.00,105.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 14:57:22,59.00,149.00,59.00,59.00,339.00,339.00,59.00,59.00,59.00,105.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 15:08:08,59.00,149.00,59.00,59.00,339.00,339.00,59.00,59.00,59.00,105.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 15:18:13,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,105.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 15:28:19,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,105.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 15:38:05,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,105.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 15:48:02,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,93.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 15:57:56,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,93.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 16:07:59,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,93.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 16:18:23,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,93.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 16:28:23,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,93.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 16:38:53,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,93.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 16:49:39,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,93.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 17:00:07,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,93.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 17:09:37,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,93.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 17:19:35,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,105.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 17:29:54,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,105.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 17:39:54,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,105.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 17:49:43,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,105.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 17:59:58,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,105.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 18:09:48,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,105.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 18:19:46,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,105.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 18:29:59,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,105.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 18:40:10,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,105.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 18:50:29,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,105.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 19:00:46,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,105.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 19:10:58,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,105.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 19:21:15,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,105.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 19:31:27,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,105.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 19:41:20,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,105.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 19:51:06,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,105.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 20:01:08,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,105.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 20:11:27,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,105.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 20:21:33,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,105.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 20:31:49,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,105.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 20:42:04,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,105.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 20:51:50,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,105.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 21:01:47,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,105.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 21:11:56,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,105.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 21:22:04,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,105.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 21:32:26,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,105.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 21:42:32,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,105.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 21:51:27,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,105.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 22:01:28,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,105.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 22:11:54,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,105.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 22:22:13,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,105.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 22:32:21,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,105.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 22:42:48,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,105.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 22:53:06,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,105.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 23:02:36,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,105.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 23:11:52,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,105.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 23:21:40,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,105.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 23:31:51,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 23:41:47,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-25 23:52:03,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-26 00:02:17,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-26 00:12:35,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-26 00:22:54,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-26 00:32:55,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-26 00:43:06,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-26 00:53:34,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-26 01:03:34,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-26 01:13:52,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-26 01:23:50,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-26 01:33:56,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-26 01:43:32,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-26 01:52:58,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-26 02:03:04,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-26 02:13:10,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-26 02:23:32,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-26 02:33:32,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-26 02:42:43,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-26 02:52:35,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-26 03:03:02,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-26 03:13:24,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-26 03:23:58,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-26 03:34:11,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-26 03:44:39,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-26 03:54:50,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-26 04:04:25,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-26 04:13:48,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-26 04:24:02,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-26 04:34:19,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-26 04:44:54,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-26 04:55:17,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-26 05:05:36,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-26 05:16:08,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-26 05:26:40,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-26 05:35:47,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-26 05:45:40,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-26 05:55:51,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-26 06:06:14,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-26 06:16:41,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-26 06:26:08,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-26 06:36:14,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-26 06:46:30,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-26 06:55:39,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-26 07:05:30,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-26 07:15:58,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-26 07:26:28,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-26 07:36:17,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-26 07:46:50,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-26 07:57:12,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-26 08:07:28,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-26 08:17:51,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-26 08:28:06,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-26 08:38:24,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-26 08:47:57,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-26 08:58:03,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-26 09:08:24,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-26 09:18:23,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,109.00,59.00,76.00,59.00,59.00,59.00
2026-08-26 09:27:42,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,105.00,59.00,76.00,59.00,59.00,59.00
2026-08-26 09:38:21,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,105.00,59.00,76.00,59.00,59.00,59.00
2026-08-26 09:48:41,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,105.00,59.00,59.00,59.00,59.00,59.00
2026-08-26 09:59:01,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,105.00,59.00,59.00,59.00,59.00,59.00
2026-08-26 10:09:26,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,105.00,59.00,59.00,59.00,59.00,59.00
2026-08-26 10:19:56,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,105.00,59.00,59.00,59.00,59.00,59.00
2026-08-26 10:29:26,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,105.00,59.00,59.00,59.00,59.00,59.00
2026-08-26 10:39:38,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00
2026-08-26 10:50:11,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00
2026-08-26 11:00:17,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00
2026-08-26 11:10:25,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00
2026-08-26 11:20:41,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00
2026-08-26 11:30:45,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00
2026-08-26 11:40:58,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00
2026-08-26 11:51:28,59.00,,149.00,149.00,339.00,339.00,,,59.00,,,59.00,,59.00,59.00
2026-08-26 12:01:56,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00
2026-08-26 12:12:32,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00
2026-08-26 12:23:06,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00
2026-08-26 12:33:32,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00
2026-08-26 12:44:13,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00
2026-08-26 12:54:46,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00
2026-08-26 13:04:04,59.00,,149.00,149.00,339.00,339.00,,,59.00,,,59.00,,59.00,59.00
2026-08-26 13:14:02,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00
2026-08-26 13:24:32,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00
2026-08-26 13:34:18,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00
2026-08-26 13:44:59,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00
2026-08-26 13:55:51,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00
2026-08-26 14:06:19,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00
2026-08-26 14:16:47,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00
2026-08-26 14:27:22,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00
2026-08-26 14:36:47,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00
2026-08-26 14:47:05,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00
2026-08-26 14:57:58,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00
2026-08-26 15:08:48,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,76.00,59.00,59.00,59.00,59.00,59.00
2026-08-26 15:59:50,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,71.00,59.00,59.00,59.00,59.00,59.00
