checked_at,AA54,AA86,AA98,BA1518,BA1543,BA1601,BA294,BA296,BA298,IB3633,IB3635,IB4208,IB4860,IB8552,UA920,UA929,UA938
2026-08-30 16:49:19,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,724.00,712.00,712.00,712.00
2026-08-30 16:59:25,712.00,855.00,712.00,,,,712.00,712.00,712.00,,,,,,712.00,712.00,712.00
2026-08-30 17:09:11,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,724.00,712.00,712.00,712.00
2026-08-30 17:19:14,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,865.00,721.00,720.00,712.00,712.00,712.00
2026-08-30 17:29:26,712.00,855.00,712.00,731.00,881.00,731.00,712.00,712.00,712.00,730.00,730.00,865.00,721.00,720.00,712.00,712.00,712.00
2026-08-30 17:39:20,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,865.00,721.00,720.00,712.00,712.00,712.00
2026-08-30 17:49:21,712.00,855.00,712.00,731.00,881.00,731.00,712.00,712.00,712.00,730.00,730.00,910.00,786.00,788.00,712.00,712.00,712.00
2026-08-30 17:59:23,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,865.00,721.00,720.00,712.00,712.00,712.00
2026-08-30 18:09:22,712.00,855.00,712.00,731.00,881.00,731.00,712.00,712.00,712.00,711.00,711.00,865.00,721.00,720.00,712.00,712.00,712.00
2026-08-30 18:19:08,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,865.00,721.00,720.00,712.00,712.00,712.00
2026-08-30 18:29:10,712.00,855.00,712.00,,,,712.00,712.00,712.00,,,,,,712.00,712.00,712.00
2026-08-30 18:39:15,712.00,855.00,712.00,,,,712.00,712.00,712.00,,,,,,712.00,712.00,712.00
2026-08-30 18:49:17,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,865.00,721.00,720.00,712.00,712.00,712.00
2026-08-30 18:59:15,712.00,855.00,712.00,,,,712.00,712.00,712.00,,,,,,712.00,712.00,712.00
2026-08-30 19:09:17,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,865.00,721.00,720.00,712.00,712.00,712.00
2026-08-30 19:19:15,712.00,855.00,712.00,,,,712.00,712.00,712.00,,,,,,712.00,712.00,712.00
2026-08-30 19:29:20,712.00,855.00,712.00,,,,712.00,712.00,712.00,,,,,,712.00,712.00,712.00
2026-08-30 19:39:25,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,865.00,721.00,720.00,712.00,712.00,712.00
2026-08-30 19:49:24,712.00,855.00,712.00,,,,712.00,712.00,712.00,,,865.00,721.00,720.00,712.00,712.00,712.00
2026-08-30 19:59:24,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,865.00,721.00,720.00,712.00,712.00,712.00
2026-08-30 20:09:11,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,865.00,721.00,720.00,712.00,712.00,712.00
2026-08-30 20:19:11,712.00,855.00,712.00,,,,712.00,712.00,712.00,,,,,,712.00,712.00,712.00
2026-08-30 20:29:20,712.00,855.00,712.00,,,,712.00,712.00,712.00,,,,,,712.00,712.00,712.00
2026-08-30 20:39:19,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,865.00,721.00,720.00,712.00,712.00,712.00
2026-08-30 20:49:06,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,865.00,721.00,720.00,712.00,712.00,712.00
2026-08-30 20:59:19,712.00,855.00,712.00,,,,712.00,712.00,712.00,,,,,,712.00,712.00,712.00
2026-08-30 21:09:15,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,865.00,721.00,720.00,712.00,712.00,712.00
2026-08-30 21:19:17,712.00,855.00,712.00,,,,712.00,712.00,712.00,,,,,,712.00,712.00,712.00
2026-08-30 21:29:18,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,865.00,721.00,720.00,712.00,712.00,712.00
2026-08-30 21:39:17,712.00,855.00,712.00,,,,712.00,712.00,712.00,,,,,,712.00,712.00,712.00
2026-08-30 21:49:24,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,865.00,721.00,720.00,712.00,712.00,712.00
2026-08-30 21:59:24,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,724.00,712.00,712.00,712.00
2026-08-30 22:09:26,712.00,855.00,712.00,723.00,878.00,723.00,712.00,712.00,712.00,721.00,721.00,,,,712.00,712.00,712.00
2026-08-30 22:19:27,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,724.00,712.00,712.00,712.00
2026-08-30 22:29:26,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,,,,712.00,712.00,712.00
2026-08-30 22:39:26,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,724.00,712.00,712.00,712.00
2026-08-30 22:49:34,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,,,,712.00,712.00,712.00
2026-08-30 22:59:14,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,724.00,712.00,712.00,712.00
2026-08-30 23:09:18,712.00,855.00,712.00,,,,712.00,712.00,712.00,,,,,,712.00,712.00,712.00
2026-08-30 23:19:19,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,724.00,712.00,712.00,712.00
2026-08-30 23:29:14,712.00,855.00,712.00,,,,712.00,712.00,712.00,,,,,,712.00,712.00,712.00
2026-08-30 23:39:22,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,724.00,712.00,712.00,712.00
2026-08-30 23:49:20,712.00,855.00,712.00,,,,712.00,712.00,712.00,,,,,,712.00,712.00,712.00
2026-08-30 23:59:20,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,724.00,712.00,712.00,712.00
2026-08-31 00:09:21,712.00,855.00,712.00,,,,712.00,712.00,712.00,,,,,,712.00,712.00,712.00
2026-08-31 00:19:29,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,724.00,712.00,712.00,712.00
2026-08-31 00:29:16,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,724.00,712.00,712.00,712.00
2026-08-31 00:39:18,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,724.00,712.00,712.00,712.00
2026-08-31 00:49:16,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,724.00,712.00,712.00,712.00
2026-08-31 00:59:16,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,724.00,712.00,712.00,712.00
2026-08-31 01:09:20,712.00,855.00,712.00,,,,712.00,712.00,712.00,,,,,,712.00,712.00,712.00
2026-08-31 01:19:25,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,724.00,712.00,712.00,712.00
2026-08-31 01:29:24,712.00,855.00,712.00,755.00,898.00,755.00,712.00,712.00,712.00,711.00,710.00,910.00,788.00,788.00,712.00,712.00,712.00
2026-08-31 01:39:22,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,724.00,712.00,712.00,712.00
2026-08-31 01:49:17,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,724.00,712.00,712.00,712.00
2026-08-31 01:59:23,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,724.00,712.00,712.00,712.00
2026-08-31 02:09:27,712.00,855.00,712.00,755.00,898.00,755.00,712.00,712.00,712.00,788.00,788.00,910.00,788.00,788.00,712.00,712.00,712.00
2026-08-31 02:19:26,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,724.00,712.00,712.00,712.00
2026-08-31 02:29:29,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,724.00,712.00,712.00,712.00
2026-08-31 02:39:18,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,724.00,712.00,712.00,712.00
2026-08-31 02:49:20,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,724.00,712.00,712.00,712.00
2026-08-31 02:59:15,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,724.00,712.00,712.00,712.00
2026-08-31 03:09:21,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,724.00,712.00,712.00,712.00
2026-08-31 03:19:21,712.00,855.00,712.00,723.00,878.00,723.00,712.00,712.00,712.00,721.00,721.00,920.00,786.00,798.00,712.00,712.00,712.00
2026-08-31 03:29:24,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,724.00,712.00,712.00,712.00
2026-08-31 03:39:21,712.00,855.00,712.00,723.00,878.00,723.00,712.00,712.00,712.00,721.00,721.00,920.00,786.00,798.00,712.00,712.00,712.00
2026-08-31 03:49:26,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,724.00,712.00,712.00,712.00
2026-08-31 03:59:21,712.00,855.00,712.00,723.00,878.00,723.00,712.00,712.00,712.00,721.00,721.00,920.00,786.00,798.00,712.00,712.00,712.00
2026-08-31 04:09:19,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,724.00,712.00,712.00,712.00
2026-08-31 04:19:23,712.00,855.00,712.00,731.00,881.00,731.00,712.00,712.00,712.00,730.00,730.00,870.00,725.00,724.00,712.00,712.00,712.00
2026-08-31 04:29:25,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,920.00,786.00,798.00,712.00,712.00,712.00
2026-08-31 04:39:24,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,724.00,712.00,712.00,712.00
2026-08-31 04:49:28,712.00,855.00,712.00,723.00,878.00,723.00,712.00,712.00,712.00,721.00,721.00,870.00,725.00,724.00,712.00,712.00,712.00
2026-08-31 04:59:27,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,724.00,712.00,712.00,712.00
2026-08-31 05:09:23,712.00,855.00,712.00,723.00,878.00,723.00,712.00,712.00,712.00,721.00,721.00,870.00,725.00,724.00,712.00,712.00,712.00
2026-08-31 05:19:23,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,724.00,712.00,712.00,712.00
2026-08-31 05:29:20,712.00,855.00,712.00,723.00,878.00,723.00,712.00,712.00,712.00,721.00,721.00,870.00,725.00,724.00,712.00,712.00,712.00
2026-08-31 05:39:24,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,920.00,786.00,798.00,712.00,712.00,712.00
2026-08-31 05:49:27,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,724.00,712.00,712.00,712.00
2026-08-31 05:59:25,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,724.00,712.00,712.00,712.00
2026-08-31 06:09:26,712.00,855.00,712.00,,,,712.00,712.00,712.00,,,,,,712.00,712.00,712.00
2026-08-31 06:19:26,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,724.00,712.00,712.00,712.00
2026-08-31 06:29:17,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,724.00,712.00,712.00,712.00
2026-08-31 06:39:17,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,723.00,712.00,712.00,712.00
2026-08-31 06:49:22,712.00,855.00,712.00,723.00,878.00,723.00,712.00,712.00,712.00,721.00,721.00,,,,712.00,712.00,712.00
2026-08-31 06:59:06,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,723.00,712.00,712.00,712.00
2026-08-31 07:09:15,712.00,855.00,712.00,,,,712.00,712.00,712.00,,,,,,712.00,712.00,712.00
2026-08-31 07:19:16,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,723.00,712.00,712.00,712.00
2026-08-31 07:29:08,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,870.00,725.00,723.00,712.00,712.00,712.00
2026-08-31 07:39:14,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,862.00,725.00,723.00,712.00,712.00,712.00
2026-08-31 07:49:16,712.00,855.00,712.00,,,,712.00,712.00,712.00,,,,,,712.00,712.00,712.00
2026-08-31 07:59:25,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,862.00,725.00,723.00,712.00,712.00,712.00
2026-08-31 08:09:09,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,862.00,725.00,723.00,712.00,712.00,712.00
2026-08-31 08:19:11,712.00,855.00,712.00,,,,712.00,712.00,712.00,,,,,,712.00,712.00,712.00
2026-08-31 08:29:20,712.00,855.00,712.00,,,,712.00,712.00,712.00,,,,,,712.00,712.00,712.00
2026-08-31 08:39:17,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,862.00,725.00,723.00,712.00,712.00,712.00
2026-08-31 08:49:08,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,862.00,725.00,723.00,712.00,712.00,712.00
2026-08-31 08:59:06,712.00,855.00,712.00,,,,712.00,712.00,712.00,,,,,,712.00,712.00,712.00
2026-08-31 09:09:19,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,862.00,725.00,723.00,712.00,712.00,712.00
2026-08-31 09:19:24,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,910.00,788.00,788.00,712.00,712.00,712.00
2026-08-31 09:29:26,712.00,855.00,712.00,731.00,881.00,731.00,712.00,712.00,712.00,730.00,730.00,862.00,725.00,723.00,712.00,712.00,712.00
2026-08-31 09:39:28,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,862.00,725.00,723.00,712.00,712.00,712.00
2026-08-31 09:49:08,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,862.00,725.00,723.00,712.00,712.00,712.00
2026-08-31 09:59:10,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,862.00,725.00,723.00,712.00,712.00,712.00
2026-08-31 10:09:14,712.00,855.00,712.00,,,,712.00,712.00,712.00,,,,,,712.00,712.00,712.00
2026-08-31 10:19:54,712.00,855.00,712.00,,,,712.00,712.00,712.00,,,,,,712.00,712.00,712.00
2026-08-31 10:29:26,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,862.00,725.00,723.00,712.00,712.00,712.00
2026-08-31 10:39:26,712.00,855.00,712.00,731.00,881.00,731.00,712.00,712.00,712.00,730.00,730.00,920.00,786.00,798.00,712.00,712.00,712.00
2026-08-31 10:49:28,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,862.00,725.00,723.00,712.00,712.00,712.00
2026-08-31 10:59:22,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,862.00,725.00,723.00,712.00,712.00,712.00
2026-08-31 11:09:25,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,862.00,725.00,723.00,712.00,712.00,712.00
2026-08-31 11:19:27,712.00,855.00,712.00,723.00,878.00,723.00,712.00,712.00,712.00,721.00,721.00,910.00,788.00,788.00,712.00,712.00,712.00
2026-08-31 11:29:27,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,862.00,725.00,723.00,712.00,712.00,712.00
2026-08-31 11:39:18,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,862.00,725.00,723.00,712.00,712.00,712.00
2026-08-31 11:49:11,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,862.00,725.00,723.00,712.00,712.00,712.00
2026-08-31 11:59:18,712.00,855.00,712.00,723.00,878.00,723.00,712.00,712.00,712.00,721.00,721.00,862.00,725.00,723.00,712.00,712.00,712.00
2026-08-31 12:09:22,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,,,,712.00,712.00,712.00
2026-08-31 12:19:18,712.00,855.00,712.00,723.00,878.00,723.00,712.00,712.00,712.00,721.00,721.00,862.00,725.00,723.00,712.00,712.00,712.00
2026-08-31 12:29:18,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,,,,712.00,712.00,712.00
2026-08-31 12:39:19,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,862.00,725.00,723.00,712.00,712.00,712.00
2026-08-31 12:49:21,712.00,855.00,712.00,723.00,878.00,723.00,712.00,712.00,712.00,721.00,721.00,862.00,725.00,723.00,712.00,712.00,712.00
2026-08-31 12:59:22,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,,,,712.00,712.00,712.00
2026-08-31 13:09:32,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,862.00,725.00,723.00,712.00,712.00,712.00
2026-08-31 13:19:29,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,,,,712.00,712.00,712.00
2026-08-31 13:29:22,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,862.00,725.00,723.00,712.00,712.00,712.00
2026-08-31 13:39:27,712.00,855.00,712.00,755.00,898.00,755.00,712.00,712.00,712.00,788.00,788.00,862.00,725.00,723.00,712.00,712.00,712.00
2026-08-31 13:49:25,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,862.00,725.00,723.00,712.00,712.00,712.00
2026-08-31 13:59:19,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,862.00,725.00,723.00,712.00,712.00,712.00
2026-08-31 14:09:29,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,862.00,725.00,723.00,712.00,712.00,712.00
2026-08-31 14:19:33,712.00,855.00,712.00,723.00,878.00,723.00,712.00,712.00,712.00,721.00,721.00,,,,712.00,712.00,712.00
2026-08-31 14:29:16,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,862.00,725.00,723.00,712.00,712.00,712.00
2026-08-31 14:39:20,712.00,855.00,712.00,723.00,878.00,723.00,712.00,712.00,712.00,721.00,721.00,,,,712.00,712.00,712.00
2026-08-31 14:49:24,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,862.00,725.00,723.00,712.00,712.00,712.00
2026-08-31 14:59:24,712.00,855.00,712.00,723.00,878.00,723.00,712.00,712.00,712.00,721.00,721.00,862.00,725.00,723.00,712.00,712.00,712.00
2026-08-31 15:09:23,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,920.00,786.00,798.00,712.00,712.00,712.00
2026-08-31 15:19:57,712.00,855.00,712.00,,,,712.00,712.00,712.00,,,,,,712.00,712.00,712.00
2026-08-31 15:29:27,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,862.00,725.00,723.00,712.00,712.00,712.00
2026-08-31 15:39:14,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,862.00,725.00,723.00,712.00,712.00,712.00
2026-08-31 15:49:18,712.00,855.00,712.00,,,,712.00,712.00,712.00,,,,,,712.00,712.00,712.00
2026-08-31 15:59:25,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,862.00,725.00,723.00,712.00,712.00,712.00
2026-08-31 16:09:24,712.00,855.00,712.00,,,,712.00,712.00,712.00,,,,,,712.00,712.00,712.00
2026-08-31 16:19:23,712.00,855.00,712.00,720.00,870.00,720.00,712.00,712.00,712.00,717.00,717.00,862.00,725.00,723.00,712.00,712.00,712.00
2026-08-31 16:29:24,712.00,855.00,712.00,731.00,881.00,731.00,712.00,712.00,712.00,717.00,717.00,862.00,725.00,723.00,712.00,712.00,712.00
2026-08-31 16:39:24,712.00,855.00,712.00,,,,712.00,712.00,712.00,711.00,711.00,,,,712.00,712.00,712.00
2026-08-31 16:49:16,712.00,855.00,712.00,731.00,881.00,731.00,712.00,712.00,712.00,717.00,717.00,862.00,725.00,723.00,712.00,712.00,712.00
2026-08-31 16:59:22,712.00,855.00,712.00,,,,712.00,712.00,712.00,,,,,,712.00,712.00,712.00
2026-08-31 17:09:36,712.00,855.00,712.00,731.00,881.00,731.00,712.00,712.00,712.00,717.00,717.00,862.00,725.00,723.00,712.00,712.00,712.00
2026-08-31 17:19:26,712.00,855.00,712.00,731.00,881.00,731.00,712.00,712.00,712.00,717.00,717.00,862.00,725.00,723.00,712.00,712.00,712.00
2026-08-31 17:29:27,712.00,855.00,712.00,731.00,881.00,731.00,855.00,712.00,712.00,717.00,717.00,862.00,725.00,723.00,712.00,712.00,712.00
2026-08-31 17:39:18,712.00,855.00,712.00,731.00,881.00,731.00,712.00,712.00,712.00,717.00,717.00,862.00,725.00,723.00,712.00,712.00,712.00
2026-08-31 17:49:22,712.00,855.00,712.00,,,,712.00,712.00,712.00,,,,,,712.00,712.00,712.00
2026-08-31 17:59:28,712.00,855.00,712.00,731.00,881.00,731.00,855.00,712.00,712.00,717.00,717.00,862.00,725.00,723.00,712.00,712.00,712.00
2026-08-31 18:09:19,712.00,855.00,712.00,731.00,881.00,731.00,703.00,712.00,712.00,717.00,717.00,862.00,725.00,723.00,712.00,712.00,712.00
2026-08-31 18:19:25,712.00,855.00,712.00,735.00,890.00,735.00,855.00,712.00,712.00,721.00,721.00,910.00,786.00,788.00,712.00,712.00,712.00
2026-08-31 18:29:23,712.00,855.00,712.00,731.00,881.00,731.00,711.00,712.00,712.00,717.00,717.00,862.00,725.00,723.00,712.00,712.00,712.00
2026-08-31 18:39:25,712.00,855.00,712.00,731.00,881.00,731.00,712.00,712.00,712.00,717.00,717.00,862.00,725.00,723.00,712.00,712.00,712.00
2026-08-31 18:49:32,712.00,855.00,712.00,731.00,881.00,731.00,712.00,712.00,712.00,717.00,717.00,862.00,725.00,723.00,712.00,712.00,712.00
2026-08-31 18:59:38,712.00,855.00,712.00,731.00,881.00,731.00,712.00,712.00,712.00,721.00,721.00,910.00,786.00,788.00,712.00,712.00,712.00
2026-08-31 19:09:33,712.00,855.00,712.00,731.00,881.00,731.00,712.00,712.00,712.00,717.00,717.00,862.00,725.00,723.00,712.00,712.00,712.00
2026-08-31 19:19:26,712.00,855.00,712.00,731.00,881.00,731.00,712.00,712.00,712.00,717.00,717.00,910.00,786.00,788.00,712.00,712.00,712.00
2026-08-31 19:29:28,712.00,855.00,712.00,731.00,881.00,731.00,712.00,712.00,712.00,717.00,717.00,862.00,725.00,723.00,712.00,712.00,712.00
2026-08-31 19:39:18,712.00,855.00,712.00,731.00,881.00,731.00,712.00,712.00,712.00,717.00,717.00,862.00,725.00,723.00,712.00,712.00,712.00
2026-08-31 19:49:20,712.00,855.00,712.00,,,,712.00,712.00,712.00,,,,,,712.00,712.00,712.00
2026-08-31 19:59:25,712.00,855.00,712.00,731.00,881.00,731.00,712.00,712.00,712.00,717.00,717.00,862.00,725.00,723.00,712.00,712.00,712.00
2026-08-31 20:09:20,712.00,855.00,712.00,,,,712.00,712.00,712.00,,,,,,712.00,712.00,712.00
2026-08-31 20:19:26,712.00,855.00,712.00,,,,712.00,712.00,712.00,,,,,,712.00,712.00,712.00
2026-08-31 20:29:19,712.00,855.00,712.00,731.00,881.00,731.00,712.00,712.00,712.00,717.00,717.00,862.00,725.00,723.00,712.00,712.00,712.00
2026-08-31 20:39:24,712.00,855.00,712.00,731.00,881.00,731.00,712.00,712.00,712.00,717.00,717.00,862.00,725.00,723.00,712.00,712.00,712.00
2026-08-31 20:49:28,712.00,855.00,712.00,,,,712.00,712.00,712.00,,,,,,712.00,712.00,712.00
2026-08-31 20:59:30,712.00,855.00,712.00,731.00,881.00,731.00,712.00,712.00,712.00,717.00,717.00,862.00,725.00,723.00,712.00,712.00,712.00
2026-08-31 21:09:27,712.00,855.00,712.00,,,,712.00,712.00,712.00,711.00,710.00,,,,712.00,712.00,712.00
2026-08-31 21:19:18,712.00,855.00,712.00,731.00,881.00,731.00,712.00,712.00,712.00,717.00,717.00,862.00,725.00,723.00,712.00,712.00,712.00
2026-08-31 21:29:23,712.00,855.00,712.00,,,,712.00,712.00,712.00,,,,,,712.00,712.00,712.00
2026-08-31 21:39:21,712.00,855.00,712.00,731.00,881.00,731.00,712.00,712.00,712.00,717.00,717.00,860.00,723.00,722.00,712.00,712.00,712.00
2026-08-31 21:49:21,712.00,855.00,712.00,731.00,881.00,731.00,712.00,712.00,712.00,717.00,717.00,860.00,723.00,722.00,712.00,712.00,712.00
2026-08-31 21:59:28,712.00,855.00,712.00,731.00,881.00,731.00,712.00,712.00,712.00,717.00,717.00,910.00,786.00,788.00,712.00,712.00,712.00
2026-08-31 22:09:19,712.00,855.00,712.00,731.00,881.00,731.00,712.00,712.00,712.00,717.00,717.00,860.00,723.00,722.00,712.00,712.00,712.00
2026-08-31 22:29:24,712.00,855.00,712.00,,,,712.00,712.00,712.00,,,,,,712.00,712.00,712.00
2026-08-31 22:39:23,712.00,855.00,712.00,731.00,881.00,731.00,712.00,712.00,712.00,718.00,718.00,862.00,725.00,723.00,712.00,712.00,712.00
2026-08-31 22:49:22,712.00,855.00,712.00,731.00,881.00,731.00,712.00,712.00,712.00,711.00,711.00,862.00,725.00,723.00,712.00,712.00,712.00
2026-08-31 22:59:29,712.00,855.00,712.00,731.00,881.00,731.00,712.00,712.00,712.00,718.00,718.00,862.00,725.00,723.00,712.00,712.00,712.00
2026-08-31 23:09:24,712.00,855.00,712.00,731.00,881.00,731.00,712.00,712.00,712.00,722.00,722.00,862.00,725.00,723.00,712.00,712.00,712.00
2026-08-31 23:19:00,712.00,855.00,712.00,731.00,881.00,731.00,712.00,712.00,712.00,718.00,718.00,863.00,725.00,723.00,712.00,712.00,712.00
2026-08-31 23:29:47,712.00,855.00,712.00,,,,712.00,712.00,712.00,,,,,,712.00,712.00,712.00
